CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,display_phone,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,INSPECTION TYPE,Latitude,Longitude,#_of_inspections,count_range,name,price,rating,review_count,transactions,neighborhood,categories_clean,latitude,longitude,address,city,zip_code,state,delivery,pickup,restaurant_reservation,asianfusion,bagels,bakeries,barbers,bars,chinese,comedyclubs,comfortfood,convenience,pizza,poke,seafood,seafoodmarkets,shanghainese,taiwanese,thai,tea,teppanyaki,ramen
50064392,PATIALA GRILL,Manhattan,371,WEST   34 STREET,10001,(212) 564-8255,Indian,1/30/2020,Violations were cited in the following area(s).,N,2,A,1/30/2020,Cycle Inspection / Re-inspection,40.75296886,-73.99530425,23,21-30,Patiala Indian Grill,$$,4,330,"['delivery', 'pickup']",Midtown West,['indpak'],40.7533149,-73.9960898,371 W 34th St,New York,10001,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50085435,PATRICK'S,Manhattan,259,WEST   42 STREET,10036,(212) 776-9100,American,2/10/2020,Violations were cited in the following area(s).,Y,27,Z,TBD,Cycle Inspection / Initial Inspection,40.7569099,-73.98901613,18,20-Nov,Patrick's Restaurant,$$,4,131,"['delivery', 'pickup']",Midtown West,"['burgers', 'steak', 'pubs']",40.757232,-73.989331,259 W 42nd St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50036537,PATRIZIAS OF BROOKLYN,Manhattan,462,2 AVENUE,10016,(212) 597-9999,Italian,10/15/2019,Violations were cited in the following area(s).,N,10,A,10/15/2019,Cycle Inspection / Initial Inspection,40.73991027,-73.97939834,23,21-30,Patrizia's Pizza and Pasta,$$,4,604,"['pickup', 'delivery']",Midtown West,"['italian', 'pizza', 'catering']",40.7398415,-73.9792862,462-466 2nd Ave,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41289258,PATRON MEXICAN GRILL,Manhattan,608,9 AVENUE,10036,(212) 957-9050,Mexican,2/11/2020,Violations were cited in the following area(s).,N,3,A,2/11/2020,Cycle Inspection / Initial Inspection,40.75933377,-73.99195401,17,20-Nov,Patron Mexican Grill,$$,3,430,"['delivery', 'pickup']",Midtown West,['mexican'],40.75923,-73.99173,608 9th Ave,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40365789,PATSY'S ITALIAN RESTAURANT,Manhattan,236,WEST   56 STREET,10019,(212) 247-3491,Italian,4/18/2019,Violations were cited in the following area(s).,N,12,A,4/18/2019,Cycle Inspection / Initial Inspection,40.7656182,-73.98239751,34,31+,Patsy's Italian Restaurant,$$$,4,913,[],Midtown West,"['italian', 'southern', 'wine_bars']",40.76553,-73.98274,236 W 56th St,New York,10019,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41225243,PATSY'S PIZZERIA,Manhattan,801,2 AVENUE,10017,(212) 878-9600,Pizza/Italian,12/12/2019,Violations were cited in the following area(s).,N,2,A,12/12/2019,Cycle Inspection / Initial Inspection,40.7503909,-73.97179412,17,20-Nov,Patsy's Pizzeria,$$,3.5,254,"['delivery', 'pickup']",Midtown East,"['italian', 'pizza']",40.750427,-73.972129,801 2nd Ave,New York,10017,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50039083,PATSY'S PIZZERIA,Manhattan,2289,1 AVENUE,10035,(212) 534-9783,Italian,2/11/2020,Violations were cited in the following area(s).,Y,7,Z,TBD,Cycle Inspection / Initial Inspection,40.79710246,-73.93461306,8,10-Jun,Patsy's Pizzeria,$$,4,833,[],East Harlem,"['pizza', 'italian']",40.797157,-73.93488,2287 1st Ave,New York,10035,NY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50002545,PATSYS PIZZERIA,Manhattan,61,WEST   74 STREET,10023,(212) 579-3000,Pizza/Italian,3/25/2019,Violations were cited in the following area(s).,N,6,A,3/25/2019,Cycle Inspection / Initial Inspection,40.77822383,-73.97663147,16,20-Nov,Patsy's Pizzeria,$$,3.5,503,"['delivery', 'pickup']",Upper West Side,"['pizza', 'italian']",40.7785204,-73.9769718,61 W 74th St,New York,10023,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41570817,PATZERIA FAMILY & FRIENDS,Manhattan,311,WEST   48 STREET,10036,(212) 245-4343,Italian,1/14/2020,Violations were cited in the following area(s).,Y,12,A,1/14/2020,Cycle Inspection / Initial Inspection,40.76130138,-73.98764008,14,20-Nov,Patzeria Family & Friends,$$,4.5,1000,"['delivery', 'pickup']",Midtown West,"['italian', 'pizza', 'breakfast_brunch']",40.7615,-73.98754,311 W 48th St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41130849,PATZERIA'S PERFECT PIZZA,Manhattan,231,WEST   46 STREET,10036,(212) 575-7646,Pizza,1/30/2020,Violations were cited in the following area(s).,N,11,A,1/30/2020,Cycle Inspection / Initial Inspection,40.75909443,-73.98627603,46,31+,Patzeria Perfect Pizza,$,4,1000,"['delivery', 'pickup']",Midtown West,"['pizza', 'italian', 'breakfast_brunch']",40.7594583,-73.9868048,231 W 46th St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40579607,PAUL & JIMMY'S RESTAURANT,Manhattan,123,EAST   18 STREET,10003,(212) 475-9540,Italian,7/8/2019,Violations were cited in the following area(s).,Y,12,A,7/8/2019,Cycle Inspection / Initial Inspection,40.73660123,-73.98728383,19,20-Nov,Paul & Jimmy's,$$$,4,104,"['delivery', 'pickup']",Gramercy,['italian'],40.73682,-73.987251,123 E 18th St,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50086516,PAUL'S DA BURGER JOINT,Manhattan,131,2 AVENUE,10003,(212) 529-3033,Hamburgers,11/20/2019,Violations were cited in the following area(s).,Y,12,A,11/20/2019,Cycle Inspection / Initial Inspection,40.72849874,-73.98775082,7,10-Jun,Paul's Da Burger Joint,$$,4,975,"['delivery', 'pickup']",Greenwich Village,['burgers'],40.728539,-73.988017,131 2nd Ave,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50054328,PAUL'S ON TIMES SQUARE (HILTON GARDEN INN),Manhattan,136,WEST   42 STREET,10036,(212) 204-7246,American,9/3/2019,Violations were cited in the following area(s).,N,12,A,9/3/2019,Cycle Inspection / Initial Inspection,40.75533125,-73.98531308,29,21-30,Paul's On Times Square,$$,4,304,"['delivery', 'pickup']",Garment District,"['bars', 'pizza', 'italian']",40.75522,-73.98539,136 W 42nd St,New York,10036,NY,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40843676,PAZZA NOTTE,Manhattan,1375,AVENUE OF THE AMERICAS,10019,(212) 765-6288,Italian,2/3/2020,Violations were cited in the following area(s).,Y,10,A,2/3/2020,Cycle Inspection / Re-inspection,40.76346277,-73.97782794,36,31+,Pazza Notte,$$,4,799,"['pickup', 'delivery']",Midtown West,"['italian', 'lounges', 'cocktailbars']",40.7635099,-73.978,1375 Avenue Of The Americas,New York,10019,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41396810,PEACE FOOD CAFE,Manhattan,460,AMSTERDAM AVENUE,10024,(212) 362-2266,American,8/6/2019,Violations were cited in the following area(s).,Y,13,A,8/6/2019,Cycle Inspection / Initial Inspection,40.78523396,-73.97680956,33,31+,Peacefood Cafe,$$,4,1000,"['delivery', 'pickup']",Harlem,"['vegan', 'cafes']",40.785326,-73.97713,460 Amsterdam Ave,New York,10024,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41705612,PEACEFOOD CAFE DOWNTOWN,Manhattan,41,EAST   11 STREET,10003,(212) 979-2288,Vegetarian,9/23/2019,Violations were cited in the following area(s).,Y,13,A,9/23/2019,Cycle Inspection / Initial Inspection,40.73323391,-73.99314791,23,21-30,Peacefood Cafe Downtown,$$,4,733,"['pickup', 'delivery']",Gramercy,['vegan'],40.73326709,-73.99297513,41 E 11th St,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50010974,PEAK THAI,Manhattan,301,EAST   49 STREET,10017,(646) 454-1333,Thai,12/19/2019,Violations were cited in the following area(s).,N,10,A,12/19/2019,Cycle Inspection / Initial Inspection,40.75410099,-73.96861627,33,31+,Peak Thai Restaurant,$$,3.5,200,"['delivery', 'pickup']",Midtown East,['thai'],40.7542526,-73.9685278,301 E 49th St,New York,10017,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40586621,PEARL,Manhattan,18,CORNELIA STREET,10014,(212) 691-8211,Seafood,9/9/2019,Violations were cited in the following area(s).,Y,12,A,9/9/2019,Cycle Inspection / Re-inspection,40.73151038,-74.00186182,15,20-Nov,Pearl Oyster Bar,$$$,4,824,[],Greenwich Village,"['seafood', 'wine_bars', 'tapasmallplates']",40.7314099,-74.00197,18 Cornelia St,New York,10014,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41382108,PEARL DINER,Manhattan,212,PEARL STREET,10038,(212) 344-6620,American,11/15/2019,Violations were cited in the following area(s).,Y,13,A,11/15/2019,Cycle Inspection / Initial Inspection,40.70700219,-74.00637689,41,31+,Pearl Street Diner,$,3,223,"['delivery', 'pickup']",Financial District,['diners'],40.706916,-74.006248,212 Pearl St,New York,10038,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50064130,PEARLS,Manhattan,794,AMSTERDAM AVENUE,10025,(212) 749-0300,Chinese,3/11/2020,Violations were cited in the following area(s).,N,-1,Z,TBD,Cycle Inspection / Initial Inspection,40.79580493,-73.96909856,33,31+,Pearls,$$,3,153,"['delivery', 'pickup']",Morningside Heights,['chinese'],40.7958833,-73.9692167,796 Amsterdam Ave,New York,10025,NY,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40387277,PECULIAR PUB,Manhattan,145,BLEECKER STREET,10012,(212) 353-1327,American,3/27/2019,Violations were cited in the following area(s).,Y,13,A,3/27/2019,Cycle Inspection / Initial Inspection,40.72817002,-73.99915573,11,20-Nov,Peculier Pub,$,4,398,[],Greenwich Village,"['pubs', 'tradamerican']",40.72828,-73.99914,145 Bleecker St,New York,10012,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41162689,PEE DEE,Manhattan,50,WEST  125 STREET,10027,(212) 996-1081,Steak,2/19/2020,Violations were cited in the following area(s).,N,7,A,2/19/2020,Cycle Inspection / Re-inspection,40.80719994,-73.94416122,39,31+,Pee Dee Steak House,$$,3.5,59,[],East Harlem,"['tradamerican', 'steak', 'seafood']",40.80692673,-73.94420624,50 W 125th St,New York,10027,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41538850,PEE DEE STEAK,Manhattan,2006,3 AVENUE,10029,(212) 996-3300,American,11/6/2019,Violations were cited in the following area(s).,N,2,A,11/6/2019,Cycle Inspection / Re-inspection,40.79428518,-73.94270579,34,31+,Pee Dee Steak House,$$,3.5,39,"['delivery', 'pickup']",East Harlem,"['seafood', 'steak', 'tradamerican']",40.7943967,-73.942922,2006 3rd Ave,New York,10029,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40400686,PEKING DUCK HOUSE,Manhattan,236,EAST   53 STREET,10022,(212) 759-8260,Chinese,2/12/2020,Violations were cited in the following area(s).,Y,12,A,2/12/2020,Cycle Inspection / Initial Inspection,40.75730684,-73.96848842,45,31+,Peking Duck House,$$$,3.5,452,"['delivery', 'pickup']",Midtown East,['chinese'],40.756912,-73.968109,236 E 53rd St,New York,10022,NY,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40720599,PEKING DUCK HOUSE,Manhattan,28,MOTT STREET,10013,(212) 227-1810,Chinese,3/3/2020,Violations were cited in the following area(s).,N,2,A,3/3/2020,Cycle Inspection / Re-inspection,40.71462733,-73.99880239,31,31+,Peking Duck House,$$$,3,854,"['delivery', 'pickup']",Little Italy,['chinese'],40.71461,-73.99871,28 Mott St,New York,10013,NY,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41647571,PEKING GARDEN,Manhattan,3163,BROADWAY,10027,(212) 865-3600,Chinese,12/6/2019,Violations were cited in the following area(s).,N,7,A,12/6/2019,Cycle Inspection / Initial Inspection,40.81464722,-73.95905732,21,21-30,Peking Garden,$,3.5,31,"['delivery', 'pickup']",Harlem,['chinese'],40.8149986,-73.9592896,3163 Broadway,New York,10027,NY,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41509784,PEKING KITCHEN II,Manhattan,2162,8 AVENUE,10026,(212) 222-7888,Chinese,12/18/2019,Violations were cited in the following area(s).,N,9,A,12/18/2019,Cycle Inspection / Initial Inspection,40.80482777,-73.95505388,10,10-Jun,Peking Kitchen II,$,3.5,16,[],Harlem,['chinese'],40.80479,-73.954735,2162 8th Ave,New York,10026,NY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50082152,PELICANA CHICKEN,Manhattan,11,WEST   32 STREET,10001,(646) 689-0420,Chicken,3/3/2020,Violations were cited in the following area(s).,Y,7,A,3/3/2020,Cycle Inspection / Initial Inspection,40.74740722,-73.98609078,9,10-Jun,Pelicana Chicken,$$,4,245,"['delivery', 'pickup']",Midtown West,"['chicken_wings', 'korean']",40.7477351,-73.986215,11 W 32nd St,New York,10001,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50093579,PELICANA CHICKEN,Manhattan,52,EAST    8 STREET,10003,(646) 791-5766,Chicken,2/13/2020,Violations were cited in the following area(s).,Y,81,N,TBD,Pre-permit (Operational) / Initial Inspection,40.73107929,-73.99360636,8,10-Jun,Pelicana Chicken,$$,4,64,"['delivery', 'pickup']",Greenwich Village,"['chickenshop', 'chicken_wings', 'korean']",40.73102,-73.99373,52 East 8th St,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50095043,PENELOPE,Manhattan,159,LEXINGTON AVENUE,10016,(212) 481-3800,American,2/26/2020,Establishment re-opened by DOHMH,N,3,Z,2/26/2020,Pre-permit (Operational) / Reopening Inspection,40.74377802,-73.98161658,11,20-Nov,Penelope,$$,3.5,1000,"['delivery', 'pickup']",Gramercy,"['tradamerican', 'breakfast_brunch', 'newamerican']",40.74371,-73.98152,159 Lexington Ave,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50071926,PENNSY BAR,Manhattan,2,PENN PLZ,10121,(646) 813-1818,American,12/24/2019,No violations were recorded at the time of this inspection.,Not Applicable,0,A,12/24/2019,Cycle Inspection / Re-inspection,40.75000977,-73.99134519,12,20-Nov,The Pennsy,$$,3.5,373,[],Midtown West,['food_court'],40.750305,-73.9917,2 Pennsylvania Plz,New York,10121,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41703804,PENNSYLVANIA 6,Manhattan,132,WEST   31 STREET,10001,(212) 727-3666,American,11/22/2019,Violations were cited in the following area(s).,Y,8,A,11/22/2019,Cycle Inspection / Initial Inspection,40.74833813,-73.99024464,26,21-30,Pennsylvania 6 NYC,$$,4,491,"['delivery', 'pickup']",Midtown West,"['newamerican', 'breakfast_brunch', 'gluten_free']",40.74836552,-73.99079447,132 W 31st St,New York,10001,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41479185,PENNY FARTHING RESTAURANT,Manhattan,103,3 AVENUE,10003,(212) 387-7300,American,4/3/2019,Violations were cited in the following area(s).,N,11,A,4/3/2019,Cycle Inspection / Initial Inspection,40.73244571,-73.98777895,7,10-Jun,The Penny Farthing,$$,3.5,473,[],Gramercy,"['gastropubs', 'irish']",40.73244981,-73.98759728,103 3rd Ave,New York,10003,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41094546,PEOPLES CHOICE KITCHEN,Manhattan,2733,8 AVENUE,10039,(212) 281-3830,Caribbean,2/27/2020,Violations were cited in the following area(s).,Y,28,Z,TBD,Cycle Inspection / Initial Inspection,40.82317037,-73.94167998,18,20-Nov,People's Choice Kitchen,$$,3.5,46,"['delivery', 'pickup']",Harlem,['caribbean'],40.823394,-73.94194,2733 Frederick Douglass B,New York,10039,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50063757,PEPE GIALLO,Manhattan,195,10 AVENUE,10011,(212) 242-6055,Italian,12/4/2019,Violations were cited in the following area(s).,N,9,A,12/4/2019,Cycle Inspection / Re-inspection,40.74676295,-74.0048505,11,20-Nov,Pepe Giallo,$$,4,653,"['delivery', 'pickup']",Midtown West,['italian'],40.74689401,-74.00498968,195 10th Ave,New York,10011,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40573141,PEPE ROSSO TO GO,Manhattan,149,SULLIVAN STREET,10012,(212) 677-4555,Italian,1/7/2020,Violations were cited in the following area(s).,Y,13,A,1/7/2020,Cycle Inspection / Re-inspection,40.72708582,-74.00184365,38,31+,Pepe Rosso To Go,$$,4,356,"['delivery', 'pickup']",Greenwich Village,['italian'],40.72723,-74.00163,149 Sullivan St,New York,10012,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50093347,PEPERINO,Manhattan,21,WEST END AVENUE,10023,(212) 245-2380,Pizza,8/2/2019,Violations were cited in the following area(s).,Y,7,A,8/2/2019,Pre-permit (Operational) / Initial Inspection,40.77245628,-73.98984395,1,1,Peperino NYC Pizza,$$,4,46,[],Midtown West,['pizza'],40.77272,-73.99043,21 West End Ave,New York,10023,NY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40709941,PEPOLINO,Manhattan,281,WEST BROADWAY,10013,(212) 966-9983,Italian,12/16/2019,Violations were cited in the following area(s).,Y,12,A,12/16/2019,Cycle Inspection / Re-inspection,40.72099235,-74.00490273,23,21-30,Pepolino Restaurant,$$$,4,547,"['delivery', 'pickup']",Greenwich Village,['tuscan'],40.720756,-74.004885,281 W Broadway,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50035661,PEQUE VINOS + TAPAS,Manhattan,231,WEST  145 STREET,10039,(646) 678-4095,Tapas,6/11/2019,Violations were cited in the following area(s).,Y,12,A,6/11/2019,Cycle Inspection / Initial Inspection,40.82209639,-73.94015258,10,10-Jun,PEQUE Vinos + Tapas Bar & Restaurant,$$,4.5,212,"['delivery', 'pickup']",East Harlem,"['tapas', 'venues', 'tapasmallplates']",40.82248,-73.94064,231 W 145th St,New York,10039,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41008641,PER SE,Manhattan,10,COLUMBUS CIRCLE,10019,(212) 823-9335,American,6/12/2019,Violations were cited in the following area(s).,Y,10,A,6/12/2019,Cycle Inspection / Initial Inspection,40.76780849,-73.98226697,8,10-Jun,Per Se,$$$$,4.5,1000,[],Hell's Kitchen,['french'],40.76815289,-73.98276296,10 Columbus Cir,New York,10019,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41626713,PERA SOHO,Manhattan,54,THOMPSON STREET,10012,(212) 878-6305,Turkish,3/28/2019,Violations were cited in the following area(s).,N,3,A,3/28/2019,Cycle Inspection / Initial Inspection,40.72403635,-74.00331554,18,20-Nov,Pera Soho,$$$,3.5,538,"['pickup', 'delivery']",Little Italy,"['mediterranean', 'turkish', 'breakfast_brunch']",40.72382513,-74.00328969,54 Thompson St,New York,10012,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40601159,PERFECTO PIZZERIA,Manhattan,2479,BROADWAY,10025,(212) 721-6130,Pizza/Italian,3/2/2020,Violations were cited in the following area(s).,Y,21,Z,TBD,Cycle Inspection / Initial Inspection,40.79222963,-73.97355317,44,31+,Perfecto Ristorante,$$,3,53,"['pickup', 'delivery']",Morningside Heights,['pizza'],40.7923492,-73.9737237,2479 Broadway,New York,10025,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50004269,PERGOLA 36,Manhattan,36,WEST   28 STREET,10001,(212) 679-4842,Mediterranean,10/30/2019,Violations were cited in the following area(s).,Y,18,B,10/30/2019,Cycle Inspection / Re-inspection,40.74549447,-73.98925982,29,21-30,Pergola,$$,3.5,781,"['delivery', 'pickup']",Gramercy,"['hookah_bars', 'mediterranean', 'lounges']",40.745399,-73.989588,36 W 28th St,New York,10001,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40386619,PERIYALI,Manhattan,35,WEST   20 STREET,10011,(212) 463-7890,Greek,9/10/2019,Violations were cited in the following area(s).,Y,13,A,9/10/2019,Cycle Inspection / Initial Inspection,40.74020555,-73.99220533,15,20-Nov,Periyali,$$$,4,264,[],Greenwich Village,['greek'],40.74062986,-73.99296782,35 W 20th St,New York,10011,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41138977,PERRINE,Manhattan,2,EAST   61 STREET,10065,(212) 940-8195,American,2/14/2020,Violations were cited in the following area(s).,N,17,Z,TBD,Cycle Inspection / Initial Inspection,40.76540201,-73.97186355,9,10-Jun,Perrine,$$$,4,88,[],East Harlem,"['newamerican', 'french']",40.76525232,-73.97198249,2 E 61st St,New York,10065,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41091215,PERRY STREET,Manhattan,176,PERRY STREET,10014,(212) 352-1900,French,3/18/2019,Violations were cited in the following area(s).,Y,8,A,3/18/2019,Cycle Inspection / Initial Inspection,40.73461431,-74.00974252,8,10-Jun,Perry St,$$$,4,940,"['delivery', 'pickup']",Greenwich Village,"['newamerican', 'french', 'asianfusion']",40.73442,-74.00971,176 Perry St,New York,10014,NY,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41217335,PERSEPOLIS,Manhattan,1407,2 AVENUE,10021,(212) 535-1100,Mediterranean,12/17/2019,Violations were cited in the following area(s).,Y,10,A,12/17/2019,Cycle Inspection / Re-inspection,40.7697234,-73.95769871,24,21-30,Persepolis,$$,4,455,"['delivery', 'pickup']",East Harlem,"['mideastern', 'persian', 'salad']",40.76984,-73.958015,1407 2nd Ave,New York,10021,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50056268,PESCATORE,Manhattan,955,2 AVENUE,10022,(212) 752-7151,Italian,4/8/2019,Violations were cited in the following area(s).,N,13,A,4/8/2019,Cycle Inspection / Initial Inspection,40.75525918,-73.96825117,9,10-Jun,Pescatore,$$,3.5,376,"['delivery', 'pickup']",Midtown East,"['italian', 'seafood', 'wine_bars']",40.75538,-73.96852,955 2nd Ave,New York,10022,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41614210,PETALUMA,Manhattan,1356,1 AVENUE,10021,(212) 772-8800,Italian,7/3/2019,Violations were cited in the following area(s).,N,9,A,7/3/2019,Cycle Inspection / Initial Inspection,40.76818009,-73.95570688,28,21-30,Petaluma,$$$,3.5,245,"['delivery', 'pickup']",Upper East Side,"['italian', 'tradamerican', 'wine_bars']",40.7682492,-73.9553474,1356 1st Ave,New York,10021,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40369810,PETE'S TAVERN,Manhattan,129,EAST   18 STREET,10003,(212) 473-7676,American,5/28/2019,Violations were cited in the following area(s).,Y,12,A,5/28/2019,Cycle Inspection / Initial Inspection,40.73635139,-73.98668488,5,5-Feb,Pete's Tavern,$$,3.5,612,[],Gramercy,"['pubs', 'tradamerican']",40.73647,-73.986698,129 E 18th St,New York,10003,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50105448,PETES TAVERN,Manhattan,129,EAST   18 STREET,10003,(212) 473-7676,Other,1/1/1900,Not Yet Inspected,Not Applicable,PEND,N,TBD,Unknown,40.73635139,-73.98668488,1,1,Pete's Tavern,$$,3.5,612,[],Gramercy,"['pubs', 'tradamerican']",40.73647,-73.986698,129 E 18th St,New York,10003,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41692061,PETIT POULET,Manhattan,52,WEST   33 STREET,10001,(212) 244-0440,French,9/3/2019,Violations were cited in the following area(s).,N,13,A,9/3/2019,Cycle Inspection / Initial Inspection,40.74865896,-73.98720212,19,20-Nov,Petit Poulet,$$,4,425,[],Midtown West,"['french', 'desserts', 'cocktailbars']",40.7487053,-73.987317,52 W 33rd St,New York,10001,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41090957,PETRARCA,Manhattan,34,WHITE STREET,10013,(212) 625-2800,Italian,9/24/2019,Violations were cited in the following area(s).,N,12,A,9/24/2019,Cycle Inspection / Initial Inspection,40.7187444,-74.00459953,18,20-Nov,Petrarca Cucina E Vino,$$$,3.5,166,[],SoHo,"['italian', 'wine_bars', 'desserts']",40.7189,-74.00458,34 White St,New York,10013,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41054554,PHEBES,Manhattan,359,BOWERY STREET,10003,(212) 358-1902,American,5/9/2019,Violations were cited in the following area(s).,N,10,A,5/9/2019,Cycle Inspection / Initial Inspection,40.72682752,-73.99162603,15,20-Nov,Phebe's,$$,3.5,582,"['delivery', 'pickup']",Gramercy,"['tradamerican', 'pubs', 'sportsbars']",40.72681,-73.9912901,359 Bowery,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40700664,PHO BANG RESTAURANT,Manhattan,157,MOTT STREET,10013,(212) 966-3797,Vietnamese/Cambodian/Malaysia,1/2/2020,Violations were cited in the following area(s).,N,10,A,1/2/2020,Cycle Inspection / Initial Inspection,40.71943062,-73.99633837,70,31+,Pho Bang Restaurant,$,4,542,[],Greenwich Village,['vietnamese'],40.71952,-73.99657,157 Mott St,New York,10013,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
